date,P,PE,Q
1991-09-18,0.19563835859298706,3.72612019453405,2.2212830591999984
1991-09-19,0.011728011071681976,3.681947034408602,1.910874297600001
1991-09-20,0.0,3.6377738742831536,1.801288281599999
1991-09-21,0.0,3.5936007141577058,1.56733488
1991-09-22,0.0,3.549427554032258,1.6004655359999995
1991-09-23,0.05216449499130249,3.5052543939068097,1.6409868767999995
1991-09-24,40.80642318725586,3.4610812337813615,90.003249792
1991-09-25,23.77941131591797,3.4169080736559136,249.72869088
1991-09-26,0.0,3.372734913530466,71.20542528
1991-09-27,0.0,3.3285617534050176,23.8285872
1991-09-28,0.0,3.2843885932795693,13.091706144000005
1991-09-29,0.0,3.2402154331541215,8.952922655999998
1991-09-30,0.0,3.1960422730286737,6.215820768000003
1991-10-01,0.0,3.1518691129032255,5.206610015999995
1991-10-02,0.0,3.1126123753902184,4.388537663999998
1991-10-03,0.0,3.073355637877211,4.373246591999995
1991-10-04,0.19417577981948853,3.034098900364204,4.6637769599999945
1991-10-05,2.3014605045318604,2.9948421628511963,5.091926976000001
1991-10-06,1.9266107082366943,2.9555854253381892,4.266209088000001
1991-10-07,0.0,2.9163286878251817,3.425200128
1991-10-08,0.0,2.8770719503121747,
1991-10-09,0.0,2.837815212799167,
1991-10-10,0.0,2.79855847528616,3.5322376319999997
1991-10-11,0.0,2.7593017377731526,4.411474271999998
1991-10-12,0.0,2.7200450002601455,4.3808921279999975
1991-10-13,0.0,2.6807882627471384,4.5338028479999934
1991-10-14,2.545482635498047,2.641531525234131,5.2015129920000005
1991-10-15,7.827097415924072,2.602274787721124,12.464772191999993
1991-10-16,0.141658753156662,2.5630180502081163,12.966829056000007
1991-10-17,0.0,2.5237613126951093,8.965665215999993
1991-10-18,0.0,2.4845045751821018,6.493608575999995
1991-10-19,0.0,2.4452478376690947,5.596532352000004
1991-10-20,0.0,2.405991100156087,5.833543967999996
1991-10-21,0.0,2.36673436264308,6.192884159999991
1991-10-22,0.0654272511601448,2.327477625130073,5.657696640000008
1991-10-23,3.513485908508301,2.2882208876170655,7.535949983999997
1991-10-24,7.080229759216309,2.248964150104058,26.213994432
1991-10-25,16.048147201538086,2.209707412591051,56.882787840000006
1991-10-26,1.7516224384307861,2.170450675078044,25.339854816000056
1991-10-27,0.14679381251335144,2.1311939375650364,17.216417413565203
1991-10-28,0.08470599353313446,2.0919372000520293,17.296750943999992
1991-10-29,0.3860129714012146,2.052680462539022,14.17737225599997
1991-10-30,0.4098133444786072,2.0134237250260147,12.294021888
1991-10-31,0.6550289392471313,1.9741669875130075,13.05347846399999
1991-11-01,28.14786148071289,1.9349102500000002,108.50544691199995
1991-11-02,0.0,1.9146671072580648,110.60542080000008
1991-11-03,0.0,1.8944239645161292,33.21220838400007
1991-11-04,0.0,1.8741808217741938,18.889570943999992
1991-11-05,0.0,1.8539376790322581,15.515341056000018
1991-11-06,0.0,1.8336945362903228,12.785884703999994
1991-11-07,0.5994695425033569,1.8134513935483871,12.482611775999985
1991-11-08,5.9073686599731445,1.7932082508064517,16.002106847999993
1991-11-09,0.3109343349933624,1.7729651080645161,21.24949305600005
1991-11-10,0.0,1.7527219653225807,18.209118239999988
1991-11-11,0.0,1.7324788225806453,15.194228544000005
1991-11-12,0.0,1.7122356798387097,13.820580575999974
1991-11-13,0.0,1.6919925370967743,13.945457663999967
1991-11-14,0.0,1.6717493943548387,13.249713887999995
1991-11-15,0.0,1.6515062516129033,15.15345235200001
1991-11-16,0.0,1.631263108870968,15.658057728000017
1991-11-17,0.06446181237697601,1.6110199661290323,15.604538976000011
1991-11-18,0.0334290936589241,1.5907768233870967,15.930748512000005
1991-11-19,0.2374715805053711,1.5705336806451613,18.497100096000004
